@relation spectrometer-weka.filters.unsupervised.instance.RemovePercentage-P20.0-weka.filters.unsupervised.instance.RemovePercentage-P70.0

@attribute LRS-name {12043-6225,12063-6259,12073-6233,12148-6741,12216-6218,12226+0102,12230-5943,12233-5920,12247-5842,12274-7647,12277+0441,12283-5650,12298-5754,12319-6728,12377-6102,12379-4959,12380+5607,12384-4536,12394-4338,12421-6217,12427+4542,12447+0425,12454-6659,12462-6418,12506-6004,12530+0340,12540-6845,12559-6041,12563-6100,13001+0527,13022-7650,13064-6103,13136-4426,13141-6119,13170-5404,13172+4547,13203-5536,13208-6027,13283-5839,13328-6244,13343-5807,13350-7221,13368-4941,13371-6249,13379-5426,13442-6109,13462-2807,13465-3412,13477-6532,13482-6716,13509-6348,13517-6515,13527-6117,13557-6442,13572-6347,13581-5930,14003-7633,14020-3515,14030-4629,14068-6158,14086-2839,14086-6907,14119-6453,14122-6133,14129-5940,14133+1925,14159-6038,14182-6144,14216-6152,14247+0454,14251-6256,14277+3904,14280-2952,14286-5905,14301-5734,14337-6215,14359-6037,14371+3245,14390+3147,14437+1520,14453-4920,14455-3625,14465-6000,14484-6152,14508+7421,14531-5337,14550-1214,14562-5406,14567+6607,14567-5846,14582-5926,14591-4438,15011-2505,15023-6916,15082-4808,15084-5702,15099-5509,15107-5726,15148-4940,15186-3604,15186-5730,15193+1429,15193+3132,15214-2244,15219-7545,15223-0203,15225-5605,15226-3603,15255+1944,15269-4400,15287-5811,15290-5546,15311-5538,15314+7847,15323-4920,15332-6430,15341+1515,15356-6722,15361+2441,15373-5308,15402-5449,15408-5413,15410-0133,15468-5018,15483+1517,15483-5514,15492+4837,15509-5207,15530-5201,15566+3609,15568-4513,15569-6135,15576-5400,16011+4722,16011-5424,16029-3041,16030-5156,16031-4856,16064-4200,16066-4427,16077-5830,16079-4812,16081+2511,16105-4205,16117-0334,16127-7834,16133-5151,16156-5613,16171-4759,16175-6120,16192-4900,16208-2215,16218-4701,16219-5048,16222-4738,16229-4947,16235+1900,16260+3454,16263-5533,16269+4159,16270-5213,16279-4709,16280-4154,16296-4417,16306+7223,16316-5026,16327-4848,16328-4656,16334-3107,16337-4525,16340-4634,16387-2700,16396-4429,16407-5639,16418+5459,16433-6856,16438-1133,16446-4243,16451-4312,16460-4022,16473+5753,16478-4322,16490-4618,16494-1252,16498-4143,16534-3030,16541-4901,16545-4214,16546-4057,16559-2557,16571-7548,16581-4058,16586-4142,16589-3315,16598-4117,17001-3651,17010-4323,17025-4719,17047-5650,17048-1601,17049-2440,17050-4123,17066-4028,17079-3243,17080-3215,17081+6422,17102-1031,17103-0559,17103-3551,17103-3702,17104-3146,17105-3746,17109-3942,17115-3322,17119+0859,17122-2707,17123+1107,17125-4814,17139+0446,17139-3746,17162-1934,17174-4641,17187-3750,17190+2658,17199-3512,17201-4613,17213-2219,17217-3916,17237-3102,17239-2812,17265-0725,17297+1747,17309-1724,17315-3414,17317-3331,17318-2342,17319-6234,17328-3327,17334+1537,17341-3453,17343+1052,17361+5746,17375-3652,17381-3442,17382-1704,17387-4343,17389-2045,17389-5742,17398-4344,17433-2523,17434-3414,17443-2519,17446-7809,17462-8647,17479-2927,17484-0800,17488-2800,17504-0234,17505-3143,17508-3419,17513-2313,17534-3030,17540-1919,17541+1110,17554+5129,17556+5813,17570-3713,17579+2335,17581-1744,18018-2802,18027-2314,18039-0813,18040-0941,18041-3317,18057-2616,18076+3445,18076-1034,18083-2630,18092-0437,18095+2704,18135-1456,18135-1740,18136-1859,18142-3646,18156-0653,18157+1757,18162-0246,18176-1848,18177-2951,18186+3143,18213+0335,18222+3933,18230+0544,18239-0655,18240+2326,18257-1000,18267-0606,18273-0738,18276+8236,18276-4717,18280-5639,18281+2149,18301-0656,18303-0519,18306+3657,18314-1131,18316-0602,18320-0352,18325-1138,18333+0533,18349+1023,18359+0847,18367-0452,18373-0021,18378-3731,18397+1738,18398-0220,18401+2854,18413+1354,18414-0527,18421+1147,18429-1721,18450-0922,18451-0824,18464-0656,18467-4802,18475+0926,18476+0555,18527+3650,18530+0817,18531+0016,18535+0726,18537-1035,18550+0130,18551+0323,18551+1345,18556+0811,18560+0638,19007-2247,19007-3826,19008+0726,19017-0545,19029+0808,19032-4602,19042-4858,19043+1009,19059-2219,19075+0921,19093-3256,19099+6711,19135+0931,19143-5032,19157-1706,19161+2343,19178-2620,19188-1603,19192+0922,19194+1734,19229+1708,19232+5008,19240+3615,19247-1722,19282+2253,19283+1944,19287+4602,19296+4331,19314-1629,19321+2757,19324+3033,19327+3024,19352+2030,19354+5005,19361-1658,19396+1637,19412+0337,19422+3506,19451+1824,19472+2127,19474-0744,19480+2447,19495+0835,19500-1709,19503+2219,19510-5919,19528-2919,19536+3237,19537+2212,19548+3035,19550-0201,19575-5930,19585+5200,19586+3637,19594+4047,19595-2751,20010+3011,20015+3019,20024+3330,20028+3910,20038-2722,20042-4241,20052+0554,20072+3116,20075-6005,20094-1121,20111-4708,20113+4917,20124+6605,20135-7152,20161-1600,20165+3413,20171+3519,20193+3527,20194+3646,20200+3624,20215+6243,20248+7505,20248-2825,20253+3814,20255+4054,20267+2105,20275+4001,20297+3221,20310+4029,20318+3829,20340+5338,20350+3741,20356+1805,20365+1154,20396+4757,20403+3700,20417-0500,20431+1754,20435+3825,20440-0105,20479+0554,20484-7202,20491+4236,20502+4709,20529+3013,20532+5554,20541-6549,20549+5245,20570+2714,21003+4801,21032-0024,21035+5136,21044-1637,21069-3843,21086+5238,21088+6817,21190+5140,21206-4054,21243-6943,21245+6221,21270+7135,21286+1055,21305+2118,21312+5405,21318+5631,21320+3850,21341+4508,21368-3812,21373+4540,21377+5042,21377-0200,21383+4513,21389+5405,21399+3516,21401+7354,21417+0938,21449+4950,21453-4708,21456+6422,21489+5301,21543-1421,21552+6323,21554+6204,21558+5907,21563+5630,22017+2806,22035+3506,22091+5757,22097+5647,22142-8454,22150-6030,22165+4331,22177+5936,22190-0751,22196-4612,22212+5542,22230-4841,22231-4529,22241+6005,22264+5858,22267-4400,22272+5435,22280+1250,22282+5644,22303+5950,22306+5510,22317+5838,22345+5809,22456+5453,22476+4047,22512+6100,22516+0838,22518+6600,22525-2952,22526+8446,22540-5740,22585+6402,23000+5932,23013+2748,23095+5925,23134-7031,23138+6204,23151+5912,23166+1655,23202+5901,23213-4521,23284+5958,23309+2213,23320+4316,23365+5159,23416+6130,23439+5412,23491+6243,23496+6131,23528+4821,23541+7031,23564-5651}
@attribute LRS-class {2,3,4,5,12,13,14,15,16,17,18,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,41,42,43,44,45,50,69,71,72,73,79,80,81,82,85,91,92,95,96}
@attribute ID-type {0,2,3,4}
@attribute Right-Ascension numeric
@attribute Declination numeric
@attribute Scale_Factor numeric
@attribute Blue_base_1 numeric
@attribute Blue_base_2 numeric
@attribute Red_base_1 numeric
@attribute Red_base_2 numeric
@attribute blue-band-flux_1 numeric
@attribute blue-band-flux_2 numeric
@attribute blue-band-flux_3 numeric
@attribute blue-band-flux_4 numeric
@attribute blue-band-flux_5 numeric
@attribute blue-band-flux_6 numeric
@attribute blue-band-flux_7 numeric
@attribute blue-band-flux_8 numeric
@attribute blue-band-flux_9 numeric
@attribute blue-band-flux_10 numeric
@attribute blue-band-flux_11 numeric
@attribute blue-band-flux_12 numeric
@attribute blue-band-flux_13 numeric
@attribute blue-band-flux_14 numeric
@attribute blue-band-flux_15 numeric
@attribute blue-band-flux_16 numeric
@attribute blue-band-flux_17 numeric
@attribute blue-band-flux_18 numeric
@attribute blue-band-flux_19 numeric
@attribute blue-band-flux_20 numeric
@attribute blue-band-flux_21 numeric
@attribute blue-band-flux_22 numeric
@attribute blue-band-flux_23 numeric
@attribute blue-band-flux_24 numeric
@attribute blue-band-flux_25 numeric
@attribute blue-band-flux_26 numeric
@attribute blue-band-flux_27 numeric
@attribute blue-band-flux_28 numeric
@attribute blue-band-flux_29 numeric
@attribute blue-band-flux_30 numeric
@attribute blue-band-flux_31 numeric
@attribute blue-band-flux_32 numeric
@attribute blue-band-flux_33 numeric
@attribute blue-band-flux_34 numeric
@attribute blue-band-flux_35 numeric
@attribute blue-band-flux_36 numeric
@attribute blue-band-flux_37 numeric
@attribute blue-band-flux_38 numeric
@attribute blue-band-flux_39 numeric
@attribute blue-band-flux_40 numeric
@attribute blue-band-flux_41 numeric
@attribute blue-band-flux_42 numeric
@attribute blue-band-flux_43 numeric
@attribute blue-band-flux_44 numeric
@attribute red-band-flux_1 numeric
@attribute red-band-flux_2 numeric
@attribute red-band-flux_3 numeric
@attribute red-band-flux_4 numeric
@attribute red-band-flux_5 numeric
@attribute red-band-flux_6 numeric
@attribute red-band-flux_7 numeric
@attribute red-band-flux_8 numeric
@attribute red-band-flux_9 numeric
@attribute red-band-flux_10 numeric
@attribute red-band-flux_11 numeric
@attribute red-band-flux_12 numeric
@attribute red-band-flux_13 numeric
@attribute red-band-flux_14 numeric
@attribute red-band-flux_15 numeric
@attribute red-band-flux_16 numeric
@attribute red-band-flux_17 numeric
@attribute red-band-flux_18 numeric
@attribute red-band-flux_19 numeric
@attribute red-band-flux_20 numeric
@attribute red-band-flux_21 numeric
@attribute red-band-flux_22 numeric
@attribute red-band-flux_23 numeric
@attribute red-band-flux_24 numeric
@attribute red-band-flux_25 numeric
@attribute red-band-flux_26 numeric
@attribute red-band-flux_27 numeric
@attribute red-band-flux_28 numeric
@attribute red-band-flux_29 numeric
@attribute red-band-flux_30 numeric
@attribute red-band-flux_31 numeric
@attribute red-band-flux_32 numeric
@attribute red-band-flux_33 numeric
@attribute red-band-flux_34 numeric
@attribute red-band-flux_35 numeric
@attribute red-band-flux_36 numeric
@attribute red-band-flux_37 numeric
@attribute red-band-flux_38 numeric
@attribute red-band-flux_39 numeric
@attribute red-band-flux_40 numeric
@attribute red-band-flux_41 numeric
@attribute red-band-flux_42 numeric
@attribute red-band-flux_43 numeric
@attribute red-band-flux_44 numeric
@attribute red-band-flux_45 numeric
@attribute red-band-flux_46 numeric
@attribute red-band-flux_47 numeric
@attribute red-band-flux_48 numeric
@attribute red-band-flux_49 numeric

@data
20417-0500,23,4,20.696,-5.015,0,1576,1681,931,995,12404.903,12117.9,12376.213,12250.4375,10985.525,11891.252,11284.001,9871.531,10821.7705,10824.9375,10560.712,11174.22,10363.386,10795.241,10253.415,9246.1875,8852.197,10147.115,8361.313,8262.943,9500.337,7753.0483,7722.7397,7553.5625,7071.1694,6708.485,6797.9663,6309.739,6043.1704,6280.48,5428.8364,5061.8604,5594.7515,5233.7266,4438.3105,4428.9893,3991.186,4345.3853,4409.9946,4613.5156,4500.85,4184.294,4046.5408,3898.4604,8247.474,8194.239,7295.93,5833.2793,5243.9634,4997.5244,4346.2993,3851.764,3633.596,3210.102,2919.6433,3131.6118,2718.6096,2533.1992,2358.1729,2070.89,2240.2156,2031.3164,1911.1053,2022.9066,2000.2778,1733.8774,1989.0906,1823.2201,1451.9915,1621.5815,2074.8901,1814.5503,1363.6251,1144.7006,1364.6373,1404.3284,1435.1741,1316.8018,1055.1218,1653.4104,1292.7662,1461.1119,807.9391,1282.1746,1200.8545,1095.9076,958.4679,680.67175,760.46313,764.91095,810.7433,561.07184,521.2283
20431+1754,23,4,20.72,17.907,0,381,440,178,248,15024.1875,14304.062,13419.705,12469.685,11779.436,11111.135,10272.329,10186.139,9898.15,10059.236,10037.295,10193.747,10458.186,10658.502,10732.11,10305.063,10129.945,9587.163,9261.883,8849.005,8703.695,8065.549,8007.8936,7701.479,7185.426,6908.771,6522.6104,6028.5063,5797.2695,5694.3457,5140.826,5119.288,4823.9546,4583.3955,4231.76,4127.344,4008.858,4034.3274,3937.766,3714.4832,3713.3843,3706.0361,3540.6716,3242.3242,8717.09,7896.89,6806.132,6020.581,5138.1235,4277.6606,4036.8657,3778.9375,3485.0925,3109.9543,2780.2512,2633.6655,2529.3774,2558.1328,2428.9097,2371.7046,2311.412,2291.8413,2309.8596,2212.1338,2156.687,2146.648,2152.2866,1974.8971,1979.032,1822.0399,1879.4265,1836.7046,1684.4855,1555.7598,1580.3889,1554.9727,1462.3014,1361.8273,1400.6241,1257.9457,1252.9725,1191.6918,1030.2948,1031.6343,1039.249,868.51495,913.71326,954.2337,911.8449,856.95416,831.8054,678.3726,661.0744
20435+3825,42,0,20.725,38.423,0,656,571,238,291,13474.292,13850.836,14121.794,13878.692,13692.806,13167.714,12389.342,11651.615,11085.674,10480.496,9923.51,9327.294,9082.24,8395.51,8192.589,7888.648,7770.072,7805.213,7606.6914,7572.4385,7363.3125,7396.8374,7481.585,7290.4746,7342.015,7015.203,6792.373,6650.9155,6444.6265,6254.8984,5932.5083,5881.4165,5568.0356,5323.9736,5004.532,4951.8667,4769.5586,4653.555,4533.0176,4211.9927,4046.2073,4070.329,4077.8582,3575.905,7833.756,7302.159,7023.8765,6691.41,6010.828,5280.5713,4642.32,4138.274,3762.4006,3513.1887,3322.8071,3136.989,3124.5496,2750.395,2614.4292,2487.5405,2555.1245,2349.917,2043.7477,2164.173,2032.9039,1928.7908,1830.73,1652.8049,1592.471,1660.2786,1560.7947,1378.4287,1414.6406,1310.6907,1258.0061,1258.0931,1324.5186,1100.0491,1027.8323,957.13696,963.3285,974.0555,841.6022,948.8226,958.08057,843.75183,806.3073,797.51324,933.4315,926.16675,700.3532,626.7877,652.71423
20440-0105,27,4,20.734,-1.087,0,791,699,219,261,8716.233,8670.939,8535.087,8510.947,8489.408,8725.966,9027.676,9264.132,10040.803,10837.389,11619.297,12198.903,12312.73,12035.3,11885.582,11650.67,11594.038,10986.475,10545.22,10018.773,9508.27,9330.415,9050.073,8458.329,8169.959,7651.36,7220.5664,6894.8765,6558.524,6081.1,5913.709,5470.848,5085.1904,4699.5166,4521.416,4337.976,4167.83,4090.8171,3767.614,3671.9434,3698.684,3354.1501,3503.2893,3380.9556,9443.425,8798.93,7679.441,6622.549,5585.668,4752.428,3981.7727,3578.4265,3153.8247,2880.9556,2730.5408,2534.9124,2332.6575,2332.6936,2274.2036,2225.0518,2147.977,2170.725,2169.5403,2123.1309,2128.6362,2182.0637,2081.1475,2105.3318,1957.8723,1924.8666,1887.8823,1753.7714,1731.4515,1596.0353,1501.8822,1563.4312,1477.2853,1384.4965,1267.7655,1266.8146,1307.125,1209.0532,1099.0148,1138.0221,1118.4878,1068.3563,1032.8705,938.8424,949.9466,918.4764,944.23303,879.5101,813.46326
20479+0554,23,4,20.799,5.906,0,1704,1934,916,852,13369.793,11804.784,10754.676,9605.728,8773.568,9250.219,8361.565,8406.64,9039.607,8391.676,8961.575,9356.244,10267.335,10493.368,9995.371,9326.986,9715.67,10070.343,8223.477,8125.3296,8843.935,8315.675,7563.4316,7827.634,7117.7393,6873.8794,6544.0317,6482.1436,6620.0103,6225.3896,5812.964,5522.3594,4885.975,5717.3896,5363.607,4889.7266,5015.002,4766.8926,5530.3325,4595.5176,4469.3013,4779.874,4122.81,3168.6626,8300.335,7496.693,6775.742,6173.2124,6747.7095,5588.1,4694.686,4689.316,3880.1912,3498.0137,3357.696,2939.6863,3044.43,2746.4678,2472.8152,2460.5212,2699.8477,2541.3489,2506.2087,2389.8523,2408.2231,2631.1372,1951.2911,2294.2932,2314.1677,2168.4067,2025.8678,2352.5283,2084.9211,1942.3096,1932.8125,1772.2983,1629.6218,1909.066,1779.3397,1776.2368,1045.7361,1638.4637,1589.8458,1101.212,833.374,885.3722,815.584,1237.7361,1192.2725,1102.9572,745.7318,792.7732,695.3001
20484-7202,29,0,20.808,-72.047,0,1175,1098,236,311,7107.83,7025.918,7305.2456,7668.7695,7880.864,8829.791,8684.77,10050.603,11382.121,12433.698,12402.759,12366.075,12654.959,11615.705,11490.387,11562.113,10831.237,10365.957,10376.199,9699.516,9235.593,8663.115,8813.219,8284.97,7932.354,7401.2114,7068.552,6583.07,6550.2725,6039.053,5747.7407,5253.6284,4970.855,4332.4775,4510.944,4299.532,3941.0168,3906.6602,3589.5344,3676.5386,3233.7178,3200.7424,3217.738,2979.0981,10172.565,8885.334,7639.6343,6662.5166,5322.7666,4304.4204,3785.9783,3237.623,2936.3916,2836.583,2711.1294,2478.627,2460.387,2407.9236,2284.1028,2355.973,2246.5188,2337.0354,2459.007,2398.222,2364.6042,2386.714,2415.9958,2583.8306,2403.245,2196.982,2174.9658,2080.144,2065.32,2070.5117,1990.0422,1956.7207,1813.4603,1713.062,1639.8171,1569.4473,1559.0757,1550.1503,1418.4291,1359.5559,1357.8221,1347.5365,1135.9086,1277.0295,1213.9512,1198.014,1196.3716,969.10767,903.2289
20491+4236,43,0,20.819,42.613,0,1721,1573,734,747,8106.607,8189.9834,9817.258,10149.888,10676.458,11548.05,11424.397,9220.263,8223.264,7619.818,7304.596,6832.6914,6412.0063,5809.694,5348.699,5450.375,6362.8135,5912.7573,5892.3184,5719.3726,6346.1133,6599.9785,6151.094,6856.723,6709.915,7100.8477,6198.598,6743.309,6718.3413,6965,5681.4727,5879.564,5471.94,5529.9883,5679.49,5152.5913,4708.83,5466.715,4163.5806,4504.23,4189.2764,4425.933,4669.5,4342.0093,6327.284,6472.243,6915.216,6469.773,5892.675,5570.617,4877.1226,4704.781,4334.251,4479.3276,4495.5156,4144.4204,3550.7817,3583.629,3940.8103,4012.481,3841.6062,3407.3965,3607.9863,3840.4602,3560.116,3683.1062,3545.532,3298.4675,3277.328,3109.2764,3463.7546,3240.2708,3097.1802,3325.544,2916.347,2661.0005,2734.1426,2767.0938,2596.3044,2374.2363,2579.0625,2657.765,2385.8096,2203.9475,2157.9177,2086.9421,2273.7673,2352.4863,1928.0858,2139.8667,2178.399,1974.3813,1687.2051
20502+4709,23,4,20.837,47.166,0,689,716,366,394,10567.351,10334.97,10088.975,9295.483,8990.452,8498.01,8308.869,8335.566,8414.527,8576.422,8721.286,9300.083,9734.626,9788.6455,9789.284,9484.37,9311.2295,8846.165,8718.475,8535.132,8438.125,8277.513,8304.332,8066.4883,7657.127,7498.808,7062.194,6864.1284,6721.7266,6237.419,6021.192,5949.2305,5742.099,5457.7295,5168.8193,5158.2144,5260.0684,5052.9556,5144.593,5011.3223,5024.588,4737.9746,4643.334,4454.4155,8189.7085,7896.769,7401.67,6861.166,6062.8374,5482.6313,5022.856,4984.53,4447.5547,3887.8809,3639.4663,3296.7876,3102.93,3001.0962,2706.1702,2565.7424,2709.3066,2417.8262,2444.414,2344.9255,2312.4666,2327.7258,2153.296,2128.8162,2150.918,2115.096,1989.5441,2005.9899,1841.8319,1754.9236,1757.7594,1812.8541,1589.6552,1577.7433,1560.1576,1547.1213,1379.6058,1406.3376,1212.7068,1326.9149,1204.8567,995.3376,1097.065,1082.9332,1026.777,1118.2944,846.3221,799.2657,816.9607
20529+3013,29,4,20.883,30.222,0,297,360,252,314,7154.753,7186.9766,7198.424,6998.631,7337.525,8322.234,8689.481,9918.292,11037.03,12252.519,13354.953,13924.729,14390.376,14049.581,13786.185,13153.799,12775.877,12189.663,11618.35,10822.376,10230.27,9749.78,9217.2295,8632.617,8003.384,7676.219,7115.463,6490.7393,5897.276,5626.713,5119.579,4716.6143,4402.9395,4069.934,3751.8188,3717.9153,3559.0342,3168.0437,3095.4846,3449.9802,2998.0142,2839.1846,2741.3706,2683.7407,9971.06,8832.826,7493.82,6084.97,4948.4995,3919.2378,3422.7322,3317.6238,2865.8804,2458.8315,2498.2207,2248.995,2166.4656,2113.7383,2084.858,2041.1373,2077.801,2138.307,2067.9053,2118.0593,2086.4053,2291.3643,2164.5364,2036.2467,2082.0723,2208.2715,1886.6189,1936.9772,1783.5077,1853.2512,1583.761,1858.8804,1686.145,1757.4513,1611.5338,1471.5844,1447.7118,1344.9935,1254.1945,1231.8556,1282.4406,1172.3408,1036.9594,1020.6276,1038.5316,1041.5687,1050.5696,839.36523,954.034
20532+5554,42,0,20.888,55.902,0,832,1003,464,493,13096.885,12734.755,13437.138,13095.927,12720.934,12360.801,12068.586,11341.585,10601.412,10055.924,9404.376,9004.994,8785.541,8383.36,8152.256,7585.096,7855.3447,7726.1436,7796.014,7891.0034,7915.282,7798.086,7831.309,7624.2803,7250.7153,7481.611,6861.937,6889.478,6639.9043,6354.989,6188.0464,6043.2515,5585.9595,5189.144,4795.305,4576.9297,4426.396,4231.667,3839.4211,4199.047,4069.265,3797.9854,3711.0059,3861.3972,8133.94,7859.859,7339.6323,6736.8936,5896.8477,5000.8174,4667.962,3929.7332,3650.0066,3474.9736,3372.2004,3206.0593,2920.5288,2943.1257,2818.3215,2733.3384,2487.684,2301.0142,2210.182,2341.9678,2056.5696,1884.6978,1944.2872,2054.0115,1717.0657,1523.1279,1628.4626,1599.6558,1457.3458,1455.094,1386.5122,1397.5458,1299.4978,1223.5708,1443.9653,1220.6342,1327.5308,1087.9983,1069.6028,1149.9849,1074.1089,1113.2267,968.0762,1135.4617,1207.0303,1159.1948,1078.9325,1038.479,1012.7728
20541-6549,29,0,20.902,-65.829,0,371,488,268,347,7497.7715,7726.4863,7900.4067,7785.892,7789.682,8467.711,8999.435,9726.858,10541.606,11801.162,12858.101,13156.485,13470.4,13379.022,13242.652,12526.461,12166.391,11543.168,11157.839,10710.62,10239.508,9744.5,9196.043,8784.136,8079.513,7754.9233,7153.0967,6782.1177,6205.675,5926.226,5480.7246,5049.32,4668.6045,4503.249,4108.4995,3941.7773,3798.9998,3525.351,3503.6497,3452.4124,3378.6726,3093.8347,3155.2422,3154.7388,9433.185,8713.276,7627.556,6449.0547,5295.988,4475.1675,3726.209,3419.2627,3094.0903,2760.541,2648.021,2428.5945,2243.0005,2208.0542,2070.413,2010.2277,2014.8267,2020.8752,2049.4817,2000.717,1998.433,2018.702,2033.3739,1998.8174,1945.9934,1943.8663,1999.4711,1793.3202,1734.976,1630.2107,1663.3975,1685.3472,1424.4263,1399.975,1440.2863,1368.0228,1246.5192,1223.5546,1168.2379,1212.8662,1171.6582,985.50183,956.9941,1032.6526,881.72974,813.8609,824.8226,849.8731,735.60114
20549+5245,27,0,20.915,52.757,0,1085,1297,651,655,8759.201,8372.153,7973.3154,7861.412,8104.141,8376.213,8401.449,8984.432,9726.844,10275.514,10793.739,11529.793,11687.06,11693.052,11445.529,11115.759,10535.128,10255.947,10229.091,9642.011,9228.915,9188.955,8595.404,8501.113,7687.2666,7477.564,7099.293,6786.1245,6231.3545,5911.6304,5530.874,5273.6304,4697.7783,4431.317,4379.9727,3907.7883,3851.2034,3584.8774,3706.2664,3483.8176,3358.3188,3296.578,3216.2773,2942.1624,9344.446,8515.797,7231.756,6364.615,5542.621,4407.2954,4076.5557,3441.778,3351.358,3268.907,3116.0913,2817.2327,2661.767,2357.6023,2409.2617,2632.1956,2373.179,2564.2524,2564.1396,2737.9568,2619.6829,2591.694,2468.1128,2539.7039,2584.7422,2542.1543,2435.8389,2464.9487,2082.4756,2119.5544,2131.4082,2127.3308,1734.2406,1894.799,1833.6338,1870.7188,1805.5725,1685.9917,1571.7224,1749.5465,1657.8497,1621.9169,1404.091,1235.3903,1268.4998,1401.1869,1276.3024,1231.0801,1140.7168
20570+2714,42,3,20.95,27.249,0,171,382,94,130,13995.179,13728.463,14038.49,14016.544,13718.684,13344.762,12683.401,12191.827,11639.979,11009.16,10272.041,10130.276,9791.622,9184.183,9061.372,8649.634,8416.264,8217.47,8117.953,8096.148,8014.0146,7903.1836,7888.748,7582.485,7315.1006,7269.1895,6894.0664,6734.6694,6386.958,6178.7627,6000.806,5595.714,5279.808,4965.3813,4630.8584,4351.014,4168.9756,3932.3374,3675.6,3539.6775,3421.0398,3385.826,3264.374,3246.4756,8209.955,7656.189,7241.9487,6543.0693,5816.919,4955.6553,4144.7544,3704.8489,3325.3643,3049.4348,2915.8794,2880.123,2693.4204,2597.3252,2373.2856,2350.5632,2316.3582,2178.6494,2065.4019,2019.7495,1916.6006,1822.0945,1759.2358,1682.0134,1629.2482,1484.4753,1486.3733,1435.0842,1332.0458,1289.4073,1261.1578,1218.5408,1174.4968,1152.0298,1126.6968,1023.7305,1031.486,981.7373,939.18646,962.78375,927.438,866.2194,861.08356,889.0252,776.0672,804.0232,798.9159,744.9292,656.4411
21003+4801,44,3,21.006,48.018,0,513,439,248,317,16400.49,15549.149,14794.357,14698.59,13641.725,12862.585,12007.475,11053.968,10445.486,9617.837,9078.284,8788.871,8175.048,7923.517,7307.8975,7499.7236,7693.242,7362.2173,7583.2837,7902.6694,7844.171,8272.205,8241.263,8032.5845,7753.141,7402.9365,7513.388,7401.2437,6742.1367,6526.4326,6193.384,5939.685,5623.8555,5202.7607,4928.309,4684.8965,4327.595,3990.9822,3775.1333,3664.5164,3469.3435,3331.0945,3608.6497,3411.7124,7758.395,7956.4897,7590.515,6831.272,5885.7944,5050.8403,4376.4355,4092.05,3669.7095,3368.218,3242.7817,3110.5068,2823.0059,2621.8296,2462.114,2490.5146,2075.538,2150.6147,2041.1174,1940.2876,1984.4271,1826.7341,1726.0132,1537.3318,1667.8776,1460.2798,1494.2642,1498.9459,1199.9889,1272.0145,1347.5161,1222.8978,1172.4958,1213.5613,1214.9652,1005.89404,1105.687,1036.4131,993.04016,1129.125,1053.0066,895.81354,885.2952,947.26025,786.66766,808.9818,1093.5691,896.79083,717.2809
21032-0024,45,4,21.055,-0.414,0,166,205,102,127,15927.052,15969.599,15490.264,15102.017,14178.874,13424.855,12607.452,11967.3,11315.79,10739.096,10072.996,9867.05,9430.244,9035.73,8774.558,8410.969,8338.435,8435.01,8568.994,8850.952,9154.06,9221.422,9075.802,8978.97,8441.528,8230.903,7747.1367,7432.4766,6974.7437,6583.6836,6150.3584,5699.1567,5178.0503,4723.6143,4223.6597,3948.0898,3600.9868,3375.835,3249.8706,3096.2732,3035.3596,2928.9268,2916.803,2769.735,8978.996,8842.757,8150.4995,7121.7173,5788.9263,4638.2715,3716.901,3263.8218,2948.9712,2765.8442,2520.9553,2417.5422,2240.983,2145.7388,1948.0791,1906.5245,1827.5892,1683.6329,1594.9718,1538.8429,1529.8784,1384.3495,1279.4805,1255.9186,1235.6194,1140.5388,1094.2455,1056.0916,1060.221,979.8117,979.08093,895.4367,878.4635,861.49805,815.27356,772.30817,809.01984,749.8095,723.1243,699.6973,716.9244,691.884,655.4681,648.3245,610.2943,606.41376,558.6389,532.00616,493.99707
21035+5136,44,4,21.059,51.604,0,225,241,137,142,16778.408,17222.045,17020.494,16360.621,15512.136,14700.684,13462.634,12751.6875,11839.788,10755.14,9737.487,9088.279,8504.306,7941.4937,7683.661,7443.465,7238.5327,7253.962,7383.9834,7681.4814,8035.3965,8161.909,8092.7515,7953.0845,7924.4834,7571.5225,7308.4707,7119.4644,6965.7183,6644.5063,6117.046,5913.952,5451.724,5070.591,4569.5874,4380.611,3974.808,3796.4155,3609.2117,3515.4421,3358.2131,3232.7183,3285.2734,3166.8357,7722.8267,7745.464,7551.2813,6865.2734,6075.265,5107.217,4229.08,3659.4482,3264.3433,3096.651,2794.9868,2662.5605,2463.151,2325.4448,2184.2166,2037.7041,1940.554,1801.0994,1705.7189,1605.0529,1511.4408,1435.4602,1444.0986,1329.3403,1216.3473,1191.4989,1083.7988,1064.2432,1102.8634,1053.3434,984.4341,915.52625,851.90906,862.3329,830.45013,791.51764,764.9265,764.7796,806.94244,746.8617,762.5846,690.1667,665.34674,693.4135,661.5448,682.5626,588.9966,604.7282,481.19604
