@relation spectrometer-weka.filters.unsupervised.instance.RemovePercentage-P20.0-weka.filters.unsupervised.instance.RemovePercentage-P80.0

@attribute LRS-name {12043-6225,12063-6259,12073-6233,12148-6741,12216-6218,12226+0102,12230-5943,12233-5920,12247-5842,12274-7647,12277+0441,12283-5650,12298-5754,12319-6728,12377-6102,12379-4959,12380+5607,12384-4536,12394-4338,12421-6217,12427+4542,12447+0425,12454-6659,12462-6418,12506-6004,12530+0340,12540-6845,12559-6041,12563-6100,13001+0527,13022-7650,13064-6103,13136-4426,13141-6119,13170-5404,13172+4547,13203-5536,13208-6027,13283-5839,13328-6244,13343-5807,13350-7221,13368-4941,13371-6249,13379-5426,13442-6109,13462-2807,13465-3412,13477-6532,13482-6716,13509-6348,13517-6515,13527-6117,13557-6442,13572-6347,13581-5930,14003-7633,14020-3515,14030-4629,14068-6158,14086-2839,14086-6907,14119-6453,14122-6133,14129-5940,14133+1925,14159-6038,14182-6144,14216-6152,14247+0454,14251-6256,14277+3904,14280-2952,14286-5905,14301-5734,14337-6215,14359-6037,14371+3245,14390+3147,14437+1520,14453-4920,14455-3625,14465-6000,14484-6152,14508+7421,14531-5337,14550-1214,14562-5406,14567+6607,14567-5846,14582-5926,14591-4438,15011-2505,15023-6916,15082-4808,15084-5702,15099-5509,15107-5726,15148-4940,15186-3604,15186-5730,15193+1429,15193+3132,15214-2244,15219-7545,15223-0203,15225-5605,15226-3603,15255+1944,15269-4400,15287-5811,15290-5546,15311-5538,15314+7847,15323-4920,15332-6430,15341+1515,15356-6722,15361+2441,15373-5308,15402-5449,15408-5413,15410-0133,15468-5018,15483+1517,15483-5514,15492+4837,15509-5207,15530-5201,15566+3609,15568-4513,15569-6135,15576-5400,16011+4722,16011-5424,16029-3041,16030-5156,16031-4856,16064-4200,16066-4427,16077-5830,16079-4812,16081+2511,16105-4205,16117-0334,16127-7834,16133-5151,16156-5613,16171-4759,16175-6120,16192-4900,16208-2215,16218-4701,16219-5048,16222-4738,16229-4947,16235+1900,16260+3454,16263-5533,16269+4159,16270-5213,16279-4709,16280-4154,16296-4417,16306+7223,16316-5026,16327-4848,16328-4656,16334-3107,16337-4525,16340-4634,16387-2700,16396-4429,16407-5639,16418+5459,16433-6856,16438-1133,16446-4243,16451-4312,16460-4022,16473+5753,16478-4322,16490-4618,16494-1252,16498-4143,16534-3030,16541-4901,16545-4214,16546-4057,16559-2557,16571-7548,16581-4058,16586-4142,16589-3315,16598-4117,17001-3651,17010-4323,17025-4719,17047-5650,17048-1601,17049-2440,17050-4123,17066-4028,17079-3243,17080-3215,17081+6422,17102-1031,17103-0559,17103-3551,17103-3702,17104-3146,17105-3746,17109-3942,17115-3322,17119+0859,17122-2707,17123+1107,17125-4814,17139+0446,17139-3746,17162-1934,17174-4641,17187-3750,17190+2658,17199-3512,17201-4613,17213-2219,17217-3916,17237-3102,17239-2812,17265-0725,17297+1747,17309-1724,17315-3414,17317-3331,17318-2342,17319-6234,17328-3327,17334+1537,17341-3453,17343+1052,17361+5746,17375-3652,17381-3442,17382-1704,17387-4343,17389-2045,17389-5742,17398-4344,17433-2523,17434-3414,17443-2519,17446-7809,17462-8647,17479-2927,17484-0800,17488-2800,17504-0234,17505-3143,17508-3419,17513-2313,17534-3030,17540-1919,17541+1110,17554+5129,17556+5813,17570-3713,17579+2335,17581-1744,18018-2802,18027-2314,18039-0813,18040-0941,18041-3317,18057-2616,18076+3445,18076-1034,18083-2630,18092-0437,18095+2704,18135-1456,18135-1740,18136-1859,18142-3646,18156-0653,18157+1757,18162-0246,18176-1848,18177-2951,18186+3143,18213+0335,18222+3933,18230+0544,18239-0655,18240+2326,18257-1000,18267-0606,18273-0738,18276+8236,18276-4717,18280-5639,18281+2149,18301-0656,18303-0519,18306+3657,18314-1131,18316-0602,18320-0352,18325-1138,18333+0533,18349+1023,18359+0847,18367-0452,18373-0021,18378-3731,18397+1738,18398-0220,18401+2854,18413+1354,18414-0527,18421+1147,18429-1721,18450-0922,18451-0824,18464-0656,18467-4802,18475+0926,18476+0555,18527+3650,18530+0817,18531+0016,18535+0726,18537-1035,18550+0130,18551+0323,18551+1345,18556+0811,18560+0638,19007-2247,19007-3826,19008+0726,19017-0545,19029+0808,19032-4602,19042-4858,19043+1009,19059-2219,19075+0921,19093-3256,19099+6711,19135+0931,19143-5032,19157-1706,19161+2343,19178-2620,19188-1603,19192+0922,19194+1734,19229+1708,19232+5008,19240+3615,19247-1722,19282+2253,19283+1944,19287+4602,19296+4331,19314-1629,19321+2757,19324+3033,19327+3024,19352+2030,19354+5005,19361-1658,19396+1637,19412+0337,19422+3506,19451+1824,19472+2127,19474-0744,19480+2447,19495+0835,19500-1709,19503+2219,19510-5919,19528-2919,19536+3237,19537+2212,19548+3035,19550-0201,19575-5930,19585+5200,19586+3637,19594+4047,19595-2751,20010+3011,20015+3019,20024+3330,20028+3910,20038-2722,20042-4241,20052+0554,20072+3116,20075-6005,20094-1121,20111-4708,20113+4917,20124+6605,20135-7152,20161-1600,20165+3413,20171+3519,20193+3527,20194+3646,20200+3624,20215+6243,20248+7505,20248-2825,20253+3814,20255+4054,20267+2105,20275+4001,20297+3221,20310+4029,20318+3829,20340+5338,20350+3741,20356+1805,20365+1154,20396+4757,20403+3700,20417-0500,20431+1754,20435+3825,20440-0105,20479+0554,20484-7202,20491+4236,20502+4709,20529+3013,20532+5554,20541-6549,20549+5245,20570+2714,21003+4801,21032-0024,21035+5136,21044-1637,21069-3843,21086+5238,21088+6817,21190+5140,21206-4054,21243-6943,21245+6221,21270+7135,21286+1055,21305+2118,21312+5405,21318+5631,21320+3850,21341+4508,21368-3812,21373+4540,21377+5042,21377-0200,21383+4513,21389+5405,21399+3516,21401+7354,21417+0938,21449+4950,21453-4708,21456+6422,21489+5301,21543-1421,21552+6323,21554+6204,21558+5907,21563+5630,22017+2806,22035+3506,22091+5757,22097+5647,22142-8454,22150-6030,22165+4331,22177+5936,22190-0751,22196-4612,22212+5542,22230-4841,22231-4529,22241+6005,22264+5858,22267-4400,22272+5435,22280+1250,22282+5644,22303+5950,22306+5510,22317+5838,22345+5809,22456+5453,22476+4047,22512+6100,22516+0838,22518+6600,22525-2952,22526+8446,22540-5740,22585+6402,23000+5932,23013+2748,23095+5925,23134-7031,23138+6204,23151+5912,23166+1655,23202+5901,23213-4521,23284+5958,23309+2213,23320+4316,23365+5159,23416+6130,23439+5412,23491+6243,23496+6131,23528+4821,23541+7031,23564-5651}
@attribute LRS-class {2,3,4,5,12,13,14,15,16,17,18,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,41,42,43,44,45,50,69,71,72,73,79,80,81,82,85,91,92,95,96}
@attribute ID-type {0,2,3,4}
@attribute Right-Ascension numeric
@attribute Declination numeric
@attribute Scale_Factor numeric
@attribute Blue_base_1 numeric
@attribute Blue_base_2 numeric
@attribute Red_base_1 numeric
@attribute Red_base_2 numeric
@attribute blue-band-flux_1 numeric
@attribute blue-band-flux_2 numeric
@attribute blue-band-flux_3 numeric
@attribute blue-band-flux_4 numeric
@attribute blue-band-flux_5 numeric
@attribute blue-band-flux_6 numeric
@attribute blue-band-flux_7 numeric
@attribute blue-band-flux_8 numeric
@attribute blue-band-flux_9 numeric
@attribute blue-band-flux_10 numeric
@attribute blue-band-flux_11 numeric
@attribute blue-band-flux_12 numeric
@attribute blue-band-flux_13 numeric
@attribute blue-band-flux_14 numeric
@attribute blue-band-flux_15 numeric
@attribute blue-band-flux_16 numeric
@attribute blue-band-flux_17 numeric
@attribute blue-band-flux_18 numeric
@attribute blue-band-flux_19 numeric
@attribute blue-band-flux_20 numeric
@attribute blue-band-flux_21 numeric
@attribute blue-band-flux_22 numeric
@attribute blue-band-flux_23 numeric
@attribute blue-band-flux_24 numeric
@attribute blue-band-flux_25 numeric
@attribute blue-band-flux_26 numeric
@attribute blue-band-flux_27 numeric
@attribute blue-band-flux_28 numeric
@attribute blue-band-flux_29 numeric
@attribute blue-band-flux_30 numeric
@attribute blue-band-flux_31 numeric
@attribute blue-band-flux_32 numeric
@attribute blue-band-flux_33 numeric
@attribute blue-band-flux_34 numeric
@attribute blue-band-flux_35 numeric
@attribute blue-band-flux_36 numeric
@attribute blue-band-flux_37 numeric
@attribute blue-band-flux_38 numeric
@attribute blue-band-flux_39 numeric
@attribute blue-band-flux_40 numeric
@attribute blue-band-flux_41 numeric
@attribute blue-band-flux_42 numeric
@attribute blue-band-flux_43 numeric
@attribute blue-band-flux_44 numeric
@attribute red-band-flux_1 numeric
@attribute red-band-flux_2 numeric
@attribute red-band-flux_3 numeric
@attribute red-band-flux_4 numeric
@attribute red-band-flux_5 numeric
@attribute red-band-flux_6 numeric
@attribute red-band-flux_7 numeric
@attribute red-band-flux_8 numeric
@attribute red-band-flux_9 numeric
@attribute red-band-flux_10 numeric
@attribute red-band-flux_11 numeric
@attribute red-band-flux_12 numeric
@attribute red-band-flux_13 numeric
@attribute red-band-flux_14 numeric
@attribute red-band-flux_15 numeric
@attribute red-band-flux_16 numeric
@attribute red-band-flux_17 numeric
@attribute red-band-flux_18 numeric
@attribute red-band-flux_19 numeric
@attribute red-band-flux_20 numeric
@attribute red-band-flux_21 numeric
@attribute red-band-flux_22 numeric
@attribute red-band-flux_23 numeric
@attribute red-band-flux_24 numeric
@attribute red-band-flux_25 numeric
@attribute red-band-flux_26 numeric
@attribute red-band-flux_27 numeric
@attribute red-band-flux_28 numeric
@attribute red-band-flux_29 numeric
@attribute red-band-flux_30 numeric
@attribute red-band-flux_31 numeric
@attribute red-band-flux_32 numeric
@attribute red-band-flux_33 numeric
@attribute red-band-flux_34 numeric
@attribute red-band-flux_35 numeric
@attribute red-band-flux_36 numeric
@attribute red-band-flux_37 numeric
@attribute red-band-flux_38 numeric
@attribute red-band-flux_39 numeric
@attribute red-band-flux_40 numeric
@attribute red-band-flux_41 numeric
@attribute red-band-flux_42 numeric
@attribute red-band-flux_43 numeric
@attribute red-band-flux_44 numeric
@attribute red-band-flux_45 numeric
@attribute red-band-flux_46 numeric
@attribute red-band-flux_47 numeric
@attribute red-band-flux_48 numeric
@attribute red-band-flux_49 numeric

@data
21456+6422,28,4,21.76,64.369,0,439,481,250,288,7704.787,7675.666,7560.125,7594.9063,7789.318,8253.752,8501.415,9334.311,10060.826,11009.476,11823.811,12596.933,12687.769,12446.116,12184.527,11456.113,11231.794,10721.532,10434.726,10017.591,9909.031,9408.127,9073.485,8616.491,8140.888,7808.9365,7457.0435,7037.329,6649.5415,6330.9253,5883.304,5502.1914,5079.857,4870.3325,4667.465,4527.1157,4334.9023,4206.5366,3893.3035,3778.2505,3689.8042,3565.4526,3445.0964,3416.5178,9506.3955,8843.771,7786.1846,6823.08,5616.6265,4831.8315,4233.279,3826.2847,3332.8708,3161.354,2910.0637,2704.021,2553.8638,2500.8225,2220.3682,2276.4316,2186.2117,2174.4824,2104.2498,2105.8555,2179.2986,2119.755,1977.7644,1980.7611,1994.4111,1881.7222,1827.5667,1776.0835,1698.0116,1654.5314,1608.4019,1542.3322,1504.2037,1446.1344,1380.0941,1288.7925,1289.2717,1204.6377,1189.1737,1092.5862,1132.9988,1080.3174,994.39294,810.05396,950.248,892.2752,843.61926,825.5604,759.62683
21489+5301,42,0,21.816,53.023,0,965,963,425,498,9743.672,10086.659,10591.314,11065.35,10920.875,10693.114,10428.611,10002.437,9606.881,9245.618,8710.4375,8256.09,8131.2046,7804.2314,7760.1797,7511.5913,7358.5337,7473.699,7514.154,7454.177,7574.2407,7342.7954,7220.354,7339.191,7118.768,7112.678,7042.9,6898.41,6532.237,6418.367,6093.835,6130.61,5755.8623,5412.9585,5297.8613,5224.406,4951.313,4683.1187,4727.2397,4668.4805,4473.7715,4395.4155,4258.27,4318.312,7787.9795,7183.7847,6794.0205,6627.252,6211.938,5612.9814,5063.082,4690.838,4241.4897,4140.03,3883.0745,3882.1428,3867.7822,3528.9004,3310.0837,3354.6301,3167.7295,3034.7532,2828.3213,2765.218,2687.4458,2555.811,2519.7344,2325.6885,2248.0193,2205.8914,2140.5146,2162.1182,2091.885,1984.9287,1782.4592,1805.3651,1700.9141,1767.9471,1719.8689,1590.9717,1606.6132,1572.0542,1554.6573,1453.9902,1532.153,1459.6827,1437.4412,1385.8182,1390.547,1331.6002,1251.844,1233.3376,1174.4249
21543-1421,21,4,21.905,-14.351,0,745,943,504,557,13687.845,13027.072,13104.26,12085.329,11491.965,10659.254,10211.925,9810.827,9464.877,9264.809,9490.257,9790.171,9576.991,9759.57,9783.066,9396.09,9236.775,8668.466,8431.934,8385.864,8149.4575,7776.258,7648.5527,7345.374,7260.912,6878.999,6168.4004,6070.6963,5987.9067,5820.377,5585.9526,5269.757,5133.586,5049.5176,4611.46,4555.726,4519.363,4784.9956,4436.3257,4273.6284,4539.3574,4619.18,4169.4873,4152.682,8107.097,7314.742,6741.1333,6139.34,5381.431,5166.5215,4654.1724,4250.466,4077.3696,3370.3132,3246.3965,3048.1465,2863.3223,2715.7222,2740.7053,2622.922,2295.4336,2339.847,2366.4377,2177.3699,2251.612,2187.5425,2066.9712,2172.5205,2020.7556,2115.9338,2014.7832,1925.5515,1753.039,1730.7802,1848.3617,1655.0742,1656.6646,1720.7437,1673.2761,1478.5613,1410.297,1365.846,1017.96094,1092.5343,1189.4325,975.45764,810.5814,941.72687,1020.8211,845.56573,881.5439,706.309,715.5322
21552+6323,17,4,21.921,63.385,0,443,511,364,377,24931.809,22923.15,21139.395,19209.352,17781.268,16787.176,15482.1045,14394.057,13172.769,11870.513,10881.985,10492.097,10133.63,9349.147,9019.533,8276.965,7929.1436,7855.821,7500.2373,7223.11,6862.374,6619.298,6177.6006,5976.4126,5785.7144,5668.2334,5511.573,5226.8623,4863.7573,4895.381,4634.272,4543.0913,4467.6187,4541.162,4060.5774,3943.3494,3854.895,3672.3613,3617.927,3547.831,3449.0005,3360.6436,3157.2922,3011.465,7052.5947,6484.3,5654.6504,5023.6924,4607.1045,4180.09,3672.069,3574.4558,3306.9602,2772.8665,2379.9429,2541.1855,2263.3083,2027.2695,1825.2262,1699.0005,1557.1044,1475.3411,1576.563,1481.7537,1277.1708,1281.711,1098.0598,1309.1183,903.3037,866.05896,964.7456,919.6756,911.2083,881.8372,983.1686,627.0731,929.68945,764.4227,565.18146,666.5457,608.46765,728.14105,617.7964,659.06366,621.9189,561.2541,411.72156,578.47675,543.9657,548.668,501.09653,401.2513,311.86588
21554+6204,38,0,21.925,62.073,0,909,882,697,721,13210.876,14444.178,14486.467,14044.695,13821.04,11874.569,9907.384,8341.422,6054.164,4281.1807,2826.6292,2478.6636,2129.093,1964.2083,1813.6421,1623.2595,2260.8252,2250.344,2327.4253,2254.828,2386.0269,3018.7703,3003.4675,2727.0315,2950.5474,3545.0464,3668.238,3842.3738,4752.114,4827.519,5111.4995,6035.551,6110.938,5843.9897,6204.3755,5803.6694,6396.5103,6277.6187,5919.8887,6364.6367,6084.916,6016.958,5821.6167,5756.834,2526.3174,2878.5808,3444.2446,4245.5957,5040.613,5975.778,6342.5454,6769.8447,6709.9453,6425.5654,6203.3037,6309.061,6072.509,5765.915,5637.668,5385.2437,5395.551,5155.893,5007.006,4622.481,4604.1816,4452.147,4336.744,4334.401,4183.99,3969.9004,3860.907,3923.8835,4142.9077,3677.2815,3759.3904,3602.6726,3783.5154,3833.803,3428.7195,3579.331,3927.3857,3512.7695,3260.567,3707.359,3695.5945,3556.458,3321.793,3308.4536,3174.11,3554.0623,3330.564,3134.1384,3264.125
21558+5907,33,3,21.93,59.126,0,1186,1227,693,785,11750.175,12120.802,11987.424,11815.517,10760.883,10181.392,9504.147,8309.116,7853.637,7106.2227,6223.8657,5557.7393,5230.4087,4755.7397,4902.1816,4861.344,4485.8735,4586.9106,4437.3184,4286.362,4735.855,4751.5557,4770.0225,4659.0464,4822.1343,5129.8315,5213.063,5630.9517,5389.193,5499.9927,5804.98,5689.943,5482.6455,5893.696,5693.297,5744.9253,5656.09,5637.4956,5660.2227,5608.5903,5731.862,5437.8623,5521.2075,5575.638,4605.894,4599.123,4991.864,5464.605,5930.574,5652.986,5554.5225,5876.179,5965.1777,5124.6763,5292.3203,4781.0957,4830.433,4970.722,4503.742,4485.7666,4155.226,4115.313,4085.084,3780.845,3650.1672,3651.735,3486.7046,3554.4485,3225.607,3258.9888,3291.0247,3163.3416,2977.8477,3143.5554,3102.717,2997.1785,3037.6443,3097.4143,2808.7886,2606.9456,3208.005,2896.0344,2456.01,2927.68,3015.144,2482.909,2759.0808,2740.5605,2672.4805,2627.829,2417.9363,2432.5354,2086.3362
21563+5630,26,4,21.939,56.508,0,866,945,555,587,9620.974,9506.164,9399.007,9207.08,8958.2295,8752.472,9177.244,9565.343,9859.793,10174.535,10793.159,11102.9,11513.956,11152.755,11033.395,10850.756,10162.994,9982.9375,9667.435,9386.14,9022.57,8855.257,8428.426,8129.4814,7912.8496,7467.079,7051.711,6795.8804,6403.3306,6129.8047,5691.708,5472.6504,5221.9546,4945.9517,4620.584,4482.605,4468.709,4263.6523,3905.4153,3902.9485,3815.6665,3789.1655,3733.555,3447.5347,8968.486,8151.8696,7378.3433,6722.599,5754.1787,4988.3584,4125.083,3885.9956,3650.7317,3366.117,3041.0117,2856.458,2628.879,2492.474,2480.1587,2402.0261,2301.1204,2182.5054,2162.656,2283.3508,2352.151,2161.4248,2174.5435,2163.6187,1975.4585,2126.6086,1815.6631,1814.9075,1947.0963,1741.2605,1636.7164,1647.3905,1602.3674,1529.4988,1623.7555,1376.1879,1470.4589,1395.0872,1162.733,1193.722,1329.799,1316.489,1205.6996,1303.8131,1017.05524,1087.3271,1115.8248,970.8798,1094.341
22017+2806,26,4,22.029,28.105,0,280,335,132,160,11096.19,10036.834,9539.002,9180.603,8906.916,8581.153,8379.182,8702.245,9124.344,9715.825,10328.174,11333.975,12031.045,12406.36,12624.061,12157.84,11613.472,11178.552,10674.601,10187.603,9696.711,9183.686,8823.096,8308.795,7722.856,7478.247,6892.332,6577.4,6224.6973,5801.658,5488.0596,5105.4253,4713.6816,4499.121,4160.8076,4011.4011,3901.0857,3861.1267,3778.1848,3716.0955,3531.5554,3457.756,3245.873,3058.7495,9460.218,8616.187,7361.8296,6270.3516,5203.6597,4454.8667,3844.1924,3594.4036,3177.887,2881.2446,2683.631,2471.7068,2384.8638,2292.827,2170.8423,2245.588,2260.4207,2361.2488,2309.6682,2307.605,2289.92,2252.7048,2231.1335,2238.233,2190.627,2025.7833,2139.7358,2056.983,2008.1099,1922.768,1824.4061,1819.8496,1733.2277,1664.8511,1509.1973,1399.1461,1440.22,1319.7595,1239.6904,1262.5437,1238.5038,1118.0665,1028.9005,1034.8401,1045.9955,949.0284,988.85406,873.6579,763.6772
22035+3506,21,4,22.059,35.104,0,301,303,147,160,13965.608,12941.616,11979.551,11092.373,10301.686,10092.812,9499.425,9214.227,9015.437,9000.983,9036.9375,9349.396,9527.924,9569.641,9275.808,9095.745,8636.3,8397.194,8258.897,8039.955,7962.145,7570.3877,7504.1006,7341.325,7102.223,6876.083,6628.3413,6396.442,6216.3877,5804.472,5751.1494,5588.3774,5320.477,5342.0425,5065.5015,5076.9863,5035.187,4989.068,5098.483,5217.9785,5058.0903,4886.681,4549.657,4399.85,7917.9766,7581.8325,6938.962,6199.6216,5581.269,5129.9863,5142.439,4780.4717,4202.497,3768.5464,3452.697,3162.7798,2999.6025,2858.0364,2592.6272,2621.012,2462.1875,2234.2437,2324.5747,2224.8157,2220.1106,2193.8093,2200.6365,2054.8157,2050.1323,1987.8485,1934.2102,1897.8578,1841.3484,1835.2471,1811.8687,1870.581,1708.9578,1649.5872,1534.0549,1443.0083,1372.1268,1266.6854,1198.6906,1188.3037,1164.9586,1059.529,938.2608,999.8916,923.2727,892.7405,903.97437,848.96484,759.3944
22091+5757,18,4,22.152,57.955,0,671,695,495,514,26132.959,24138.268,22451.996,20914.344,19121.61,18099.855,16077.296,14878.982,13893.755,12987.048,11942.994,10997.084,10379.197,10002.427,9104.232,8800.387,8182.5728,7873.1523,7485.2505,7268.376,7107.5825,6573.9434,6449.622,6019.735,5575.8438,5608.551,5209.5366,5054.4346,4820.8447,4402.238,4513.4937,4209.8467,4203.375,3997.8674,3685.8362,3567.2522,3857.9802,3498.315,3399.378,3205.1316,3451.0344,3251.1953,3003.7039,2652.4912,7078.074,6036.304,5625.3687,4906.1055,4413.971,3885.435,3544.771,3215.358,2740.199,2438.8865,2216.1006,2069.0364,2048.153,1909.5503,1667.2422,1624.002,1286.4192,1372.1785,1267.3214,1218.5516,1124.9434,879.96497,878.90265,1023.63525,960.9264,718.8101,700.9833,736.4351,614.9059,605.5266,612.97925,474.66306,605.48975,562.5122,595.23785,423.3207,369.15826,424.3397,429.0679,439.4113,343.23157,182.58057,366.76236,416.38608,558.5312,496.0314,231.68967,300.9661,308.57297
22097+5647,29,4,22.163,56.791,0,414,442,195,233,5925.9834,6469.364,6305.709,6420.445,6454.473,6836.48,7303.4067,8037.583,8859.46,9565.828,10549.187,11664.783,12389.282,13097.089,13320.545,12610.084,11938.6045,11420.235,11013.222,10529.668,10207.574,9473.503,9223.801,8868.325,8358.362,7817.7856,7174.218,6775.6216,6414.611,6151.0347,5721.8354,5409.556,4952.5303,4623.5596,4456.047,4178.5835,4127.996,3938.228,3902.9592,3810.6296,3739.1816,3486.7974,3443.1938,3229.7896,9842.483,9107.305,7779.257,6619.6743,5485.1934,4602.679,4076.5176,3515.597,3181.5808,2999.3079,2787.8354,2554.1218,2447.0916,2398.5437,2209.4421,2482.4558,2520.2676,2533.0464,2737.918,2610.157,2602.1113,2628.878,2548.488,2555.7996,2519.9778,2481.3862,2389.9172,2320.7305,2252.9482,2229.7166,2045.042,1906.3091,1887.2861,1887.7587,1769.9342,1596.4457,1652.6208,1527.8651,1421.2123,1439.8339,1393.0469,1219.6099,1250.7821,1222.1125,1285.3123,1213.5101,1072.1227,1088.0206,903.49915
22142-8454,23,2,22.237,-84.916,0,375,404,217,263,14504.1875,14197.074,13630.5625,12935.87,11820.39,11192.104,10619.643,10312.656,10237.962,10087.868,10072.026,10270.372,10515.49,10575.102,10624.167,10326.34,10007.407,9686.977,9238.352,8819.901,8558.322,8162.5137,7861.736,7497.6177,7107.867,6743.7646,6554.6294,6179.9834,5906.398,5652.427,5466.335,5275.7236,4867.9263,4791.9565,4544.0474,4247.8794,4333.3105,4237.7544,4121.086,4120.5615,3917.931,3926.464,3649.9373,3269.3435,8216.732,7721.3257,6791.61,6012.791,5211.41,4678.56,4308.6563,3959.9167,3492.0676,3176.597,3045.175,2767.4866,2575.8037,2468.617,2355.4275,2257.3496,2218.121,2184.9524,2099.0178,2077.963,2053.9136,1975.5874,1945.5465,1907.9839,1799.5508,1701.6934,1710.9409,1677.9735,1581.6746,1547.2303,1460.011,1479.8934,1336.8966,1299.492,1293.7743,1125.1748,1111.9404,1042.9116,936.1875,919.97095,933.93066,845.338,791.44604,876.32574,747.0394,661.5028,767.52655,691.0576,487.9016
22150-6030,18,2,22.251,-60.511,0,601,707,278,269,27182.193,24672.133,22562.576,20876.723,18790.691,17734.635,16081.115,14946.987,13441.656,13027.187,11649.708,11096.19,10243.97,9858.889,9227.312,8500.08,8176.1567,7637.6343,7418.283,7613.834,7095.8174,6287.767,6361.661,5811.9077,5563.909,5388.4824,5073.863,4698.375,4546.3003,5107.9043,4419.2505,4113.561,3712.1826,3824.3108,3846.5442,3599.0325,3308.0413,3402.9119,3254.135,3218.5327,2904.4724,2686.1733,2882.7388,2832.756,6982.5596,6217.541,5397.376,4771.5483,4273.338,3911.4492,3381.2876,3170.21,2933.0073,2576.8508,2548.485,2128.4792,1960.8423,1891.8245,1590.721,1594.2045,1539.6593,1429.9865,1256.4839,1355.6602,1098.0134,1066.6316,1055.5485,870.402,960.8371,958.4357,776.1701,649.01587,875.7693,911.05536,743.2707,653.80585,509.21786,654.7183,681.2756,707.82825,583.52765,523.04315,465.4552,506.4949,553.33246,301.3699,510.6519,551.67596,505.66837,436.44977,445.55298,387.93134,466.65036
22165+4331,42,3,22.276,43.528,0,1057,1216,507,534,14825.31,15078.878,14807.194,15061.061,14199.845,13804.842,12891.325,12391.462,11440.869,10542.914,10434.85,9676.045,8854.613,8431.55,8088.218,8019.5186,8615.275,8722.971,8481.588,8663.9795,8312.545,7974.721,7989.4814,7624.6396,7403.913,7113.7383,6698.19,6338.6167,5885.8633,5811.105,5263.521,5304.089,4858.269,4744.677,4639.59,4659.958,4483.7534,4027.9302,3845.007,4112.9487,3879.2397,3659.117,3552.577,3400.3027,7709.8804,7486.404,7356.1934,6302.3315,5334.9487,4879.4497,4425.681,3636.362,3187.7385,2944.2205,2561.7498,2309.8071,2498.5498,2339.868,2115.1067,2042.902,2348.6675,2590.046,2519.5867,2672.864,2488.8796,2181.1846,1676.8993,2033.6145,1837.8186,1682.7112,1569.9863,1428.4598,1408.9741,1189.5049,1334.44,1118.3796,966.73346,932.0411,943.1182,1055.895,865.3006,747.5928,753.6174,968.11646,882.6328,592.0785,798.124,756.7271,793.3,502.7717,520.7133,669.16486,422.7203
22177+5936,38,3,22.295,59.604,0,345,445,278,330,14071.48,14889.824,14919.163,14447.847,13069.69,11917.95,9899.666,8025.621,5466.411,3961.4475,2699.9285,2438.3892,2331.925,2147.992,1950.1482,1913.5719,1954.5494,2173.8442,2171.4834,2321.0852,2738.917,2969.1938,3125.089,3093.4263,3483.4692,3856.4836,4386.1025,4597.94,5110.5522,5393.748,6052.134,6384.9814,6178.353,6596.508,6599.2056,6459.297,6485.287,6574.8574,6376.092,6312.219,6414.242,6080.6523,6266.4214,5973.1704,2623.7214,3010.2861,3708.545,4788.2524,5809.122,6778.899,6931.7383,6802.4834,6391.1284,6285.228,6104.958,5985.193,5798.8037,5586.099,5232.352,5015.0645,5005.5454,4730.9595,4431.5957,4353.951,4112.001,3986.348,3921.1785,3752.1636,3654.4832,3620.3848,3674.6724,3611.1582,3426.7405,3505.889,3510.6404,3417.741,3379.1184,3470.734,3506.5547,3466.4258,3533.281,3338.1526,3161.6409,3320.0024,3363.6555,3286.3994,3195.2021,3181.531,3088.8064,3022.448,3131.2817,3064.9438,2642.0515
22190-0751,25,4,22.318,-7.861,0,1112,1196,443,454,13710.488,13047.32,11926.436,10991.212,10411.77,9880.332,9676.829,9341.917,9611.773,9821.36,10199.568,11334.104,11932.008,11731.907,12142.746,11580.808,11213.773,11058.653,10441.13,9883.952,9087.078,9148.59,8412.084,7786.956,7519.116,7245.11,6629.3276,6191.4263,5872.6304,6061.1387,5266.03,4440.007,4495.5615,4572.7866,4040.6663,3901.3997,3797.7192,3417.2136,3718.771,3553.272,3697.1055,3446.5693,3013.5483,3111.0232,9832.573,8409.163,6979.586,5935.1284,4985.029,4226.7207,3811.7712,3455.6035,2981.9055,2797.4316,2674.831,2383.6602,2251.7974,2341.106,2152.0344,2210.4255,2292.0222,2262.2703,1890.726,2151.746,2321.5227,2203.6367,1827.4742,2128.7266,2109.8374,1913.094,2034.9537,1793.3674,1604.3693,1690.6693,1591.3811,1598.8116,1525.8228,1516.2476,1480.3833,1176.9604,1312.7748,1086.688,848.2313,1001.06635,1191.0226,1166.0042,870.33374,936.56964,640.90405,966.9731,909.48804,579.80396,584.18713
